################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDNfM -omT --dskopts z --cpuopts z -i .1 --sep , -P -f /home/math/master/projects/ruis-apps/tmp.yah2jAS42A 
# Host:       arch  DaemonOpts: 
# Booted:     1608051156.45 [20201215-11:52:36]
# Distro:     debian bullseye/sid, Ubuntu 20.04.1 LTS  Platform: Unknown
# Date:       20201215-152604  Secs: 1608063964 TZ: -0500
# SubSys:     CDNfM Options: mT Interval: .1 NumCPUs: 24 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        AuthenticAMD Speed(MHz): 3832.027 Cores: 12  Siblings: 24 Nodes: 1
# Kernel:     5.9.12-arch1-1  Memory: 65871868 kB  Swap: 0 kB
# NumDisks:   2 DiskNames: nvme0n1 nvme1n1
# NumNets:    6 NetNames: lo:?? enp7s0:?? enp6s0:1000 br-8b161ea8f973:?? br-9c7347618dfb:?? docker0:??
################################################################################
#Date,Time,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits
20201215,15:26:04.704,8599648,57272220,317644,188644,318508,0,7080644,100.00
20201215,15:26:04.801,8600368,57271500,317644,188644,318624,0,7080764,100.00
20201215,15:26:04.901,8600188,57271680,317644,188644,318644,0,7080824,100.00
20201215,15:26:05.001,8600204,57271664,317644,188644,318656,0,7080824,100.00
20201215,15:26:05.101,8601136,57270732,317644,188644,318656,0,7080824,100.00
20201215,15:26:05.201,8601168,57270700,317644,188644,318656,0,7080824,100.00
20201215,15:26:05.301,8600628,57271240,317644,188644,318664,0,7080828,100.00
20201215,15:26:05.401,8601188,57270680,317644,188644,318664,0,7080828,100.00
20201215,15:26:05.501,8600900,57270968,317644,188644,318664,0,7080828,100.00
20201215,15:26:05.601,8600872,57270996,317644,188644,318672,0,7080828,100.00
20201215,15:26:05.701,8600872,57270996,317644,188644,318672,0,7080828,100.00
20201215,15:26:05.801,8600904,57270964,317644,188644,318672,0,7080828,100.00
20201215,15:26:05.901,8600368,57271500,317644,188644,318680,0,7080828,100.00
20201215,15:26:06.001,8600600,57271268,317644,188644,318688,0,7080828,100.00
20201215,15:26:06.101,8600872,57270996,317644,188644,318688,0,7080828,100.00
20201215,15:26:06.201,8600872,57270996,317644,188644,318688,0,7080828,100.00
