################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDNfM -omT --dskopts z --cpuopts z -i .1 --sep , -P -f /home/math/master/projects/ruis-apps/tmp.yah2jAS42A 
# Host:       arch  DaemonOpts: 
# Booted:     1608051156.45 [20201215-11:52:36]
# Distro:     debian bullseye/sid, Ubuntu 20.04.1 LTS  Platform: Unknown
# Date:       20201215-152604  Secs: 1608063964 TZ: -0500
# SubSys:     CDNfM Options: mT Interval: .1 NumCPUs: 24 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        AuthenticAMD Speed(MHz): 3832.027 Cores: 12  Siblings: 24 Nodes: 1
# Kernel:     5.9.12-arch1-1  Memory: 65871868 kB  Swap: 0 kB
# NumDisks:   2 DiskNames: nvme0n1 nvme1n1
# NumNets:    6 NetNames: lo:?? enp7s0:?? enp6s0:1000 br-8b161ea8f973:?? br-9c7347618dfb:?? docker0:??
################################################################################
#Date,Time,[NFS]ReadsS,[NFS]WritesS,[NFS]MetaS,[NFS]CommitS,[NFS]Udp,[NFS]Tcp,[NFS]TcpConn,[NFS]BadAuth,[NFS]BadClient,[NFS]ReadsC,[NFS]WritesC,[NFS]MetaC,[NFS]CommitC,[NFS]Retrans,[NFS]AuthRef
20201215,15:26:04.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:04.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:04.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:05.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:06.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:07.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:08.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:09.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:10.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:11.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:11.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:11.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:11.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201215,15:26:11.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
