################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDNfM -omT --dskopts z --cpuopts z -i .1 --sep , -P -f /home/jacob/RUIS/tmp.Lg6voQtaRI 
# Host:       ct01  DaemonOpts: 
# Booted:     1615262611.27 [20210308-23:03:31]
# Distro:     debian bullseye/sid, Ubuntu 20.04.2 LTS  Platform: Unknown
# Date:       20210505-195040  Secs: 1620258640 TZ: -0400
# SubSys:     CDNfM Options: mT Interval: .1 NumCPUs: 32 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 1000.070 Cores: 16  Siblings: 32 Nodes: 1
# Kernel:     4.18.0-147.5.1.el8_1.x86_64  Memory: 131380412 kB  Swap: 4194300 kB
# NumDisks:   5 DiskNames: sda sdb dm-0 dm-1 dm-2
# NumNets:    8 NetNames: eno1:1000 docker0:?? lo:?? ens2f1:25000 idrac:?? vethd4beeca:10000 eno2:1000 ens2f0:10000
# SCSI:       CD:14:00:00:00 DA:0:00:00:00 DA:0:00:01:00
################################################################################
#Date,Time,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits
20210505,19:50:54.801,124809480,6570932,7631660,279516,579352,153600,94061204,100.00
20210505,19:50:54.901,124829836,6550576,7631660,279516,579352,153600,94081484,100.00
20210505,19:50:55.001,124858336,6522076,7632632,279516,579360,153600,94110520,100.00
20210505,19:50:55.101,124883704,6496708,7632736,279516,579360,153600,94135768,100.00
20210505,19:50:55.201,124908672,6471740,7632816,279516,579360,153600,94160056,100.00
20210505,19:50:55.301,124932136,6448276,7633136,279516,579368,153600,94183524,100.00
20210505,19:50:55.401,124954516,6425896,7633144,279516,579368,153600,94205256,100.00
20210505,19:50:55.501,124976432,6403980,7633472,279516,579372,153600,94226828,100.00
20210505,19:50:55.601,125008328,6372084,7633472,279516,579372,153600,94258700,100.00
20210505,19:50:55.701,125032800,6347612,7633984,279516,579372,153600,94282952,100.00
20210505,19:50:55.801,125053152,6327260,7633984,279516,576364,153600,94306196,100.00
20210505,19:50:55.901,125075124,6305288,7634832,279260,576160,153600,94328164,100.00
20210505,19:50:56.001,125101864,6278548,7634832,279260,576164,153600,94354876,100.00
20210505,19:50:56.101,125126644,6253768,7634832,279260,576164,153600,94379572,100.00
20210505,19:50:56.201,125152452,6227960,7634832,279260,576164,153600,94404772,100.00
20210505,19:50:56.301,125163600,6216812,7634832,279260,576168,153600,94415860,100.00
20210505,19:50:56.401,125182880,6197532,7634848,279260,576176,153600,94434056,100.00
20210505,19:50:56.501,125199572,6180840,7634848,279260,576176,153600,94451696,100.00
20210505,19:50:56.601,125214808,6165604,7634864,279260,576176,153600,94466372,100.00
20210505,19:50:56.701,125228296,6152116,7634880,279260,576176,153600,94479836,100.00
20210505,19:50:56.801,125241416,6138996,7634880,279260,576176,153600,94492940,100.00
20210505,19:50:56.901,125257088,6123324,7634880,279260,576176,153600,94508564,100.00
20210505,19:50:57.001,125272728,6107684,7634880,279260,576176,153600,94524188,100.00
20210505,19:50:57.101,125285536,6094876,7635792,279260,576184,153600,94537200,100.00
20210505,19:50:57.201,125303296,6077116,7635840,279260,576184,153600,94555020,100.00
20210505,19:50:57.301,125315204,6065208,7635856,279260,576184,153600,94566900,100.00
20210505,19:50:57.401,125329352,6051060,7635888,279260,576184,153600,94581120,100.00
20210505,19:50:57.501,125343344,6037068,7635920,279260,576184,153600,94594980,100.00
20210505,19:50:57.601,125360232,6020180,7636200,279260,576188,153600,94611392,100.00
20210505,19:50:57.701,125374604,6005808,7636216,279260,576188,153600,94625168,100.00
20210505,19:50:57.801,125380508,5999904,7636480,279260,576188,153600,94630172,100.00
20210505,19:50:57.901,125389320,5991092,7637812,279260,576232,153600,94638364,100.00
20210505,19:50:58.001,125392052,5988360,7638340,279260,576240,153600,94640360,100.00
20210505,19:50:58.101,125398456,5981956,7638876,279260,576240,153600,94645448,100.00
20210505,19:50:58.201,125408200,5972212,7639180,279260,576248,153600,94654532,100.00
20210505,19:50:58.301,125423612,5956800,7639180,279260,576248,153600,94669208,100.00
20210505,19:50:58.401,125432836,5947576,7639476,279260,576252,153600,94677328,100.00
20210505,19:50:58.501,125438528,5941884,7640288,279260,576268,153600,94681576,100.00
20210505,19:50:58.601,125448656,5931756,7640884,279260,576284,153600,94691760,100.00
20210505,19:50:58.701,125455624,5924788,7641116,279260,576292,153600,94697104,100.00
20210505,19:50:58.801,125466448,5913964,7641952,279260,576296,153600,94706688,100.00
20210505,19:50:58.901,125474776,5905636,7643992,279260,576348,153600,94714856,100.00
20210505,19:50:59.001,125486656,5893756,7644324,279260,576352,153600,94726144,100.00
20210505,19:50:59.101,125505648,5874764,7644832,279260,576352,153600,94744408,100.00
20210505,19:50:59.201,125529024,5851388,7644832,279260,576352,153600,94767652,100.00
20210505,19:50:59.301,125535900,5844512,7645700,279260,576360,153600,94772996,100.00
20210505,19:50:59.401,125546640,5833772,7646000,279260,576360,153600,94782260,100.00
20210505,19:50:59.501,125551268,5829144,7646464,279260,576364,153600,94785616,100.00
20210505,19:50:59.601,125557072,5823340,7646816,279260,576368,153600,94790220,100.00
20210505,19:50:59.701,125563096,5817316,7647584,279260,576368,153600,94794528,100.00
20210505,19:50:59.801,125569608,5810804,7650508,279260,576388,153600,94801016,100.00
20210505,19:50:59.901,125575576,5804836,7650876,279260,576392,153600,94806016,100.00
20210505,19:51:00.001,125581068,5799344,7652168,279260,576396,153600,94809964,100.00
