################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDNfM -omT --dskopts z --cpuopts z -i .1 --sep , -P -f /home/math/master/projects/ruis-apps/tmp.bUwrgIvKkN 
# Host:       arch  DaemonOpts: 
# Booted:     1608051155.87 [20201215-11:52:35]
# Distro:     debian bullseye/sid, Ubuntu 20.04.1 LTS  Platform: Unknown
# Date:       20201215-203344  Secs: 1608082424 TZ: -0500
# SubSys:     CDNfM Options: mT Interval: .1 NumCPUs: 24 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        AuthenticAMD Speed(MHz): 2767.975 Cores: 12  Siblings: 24 Nodes: 1
# Kernel:     5.9.12-arch1-1  Memory: 65871868 kB  Swap: 0 kB
# NumDisks:   2 DiskNames: nvme0n1 nvme1n1
# NumNets:    6 NetNames: lo:?? enp7s0:?? enp6s0:1000 br-8b161ea8f973:?? br-9c7347618dfb:?? docker0:??
################################################################################
#Date,Time,[CPU:0]User%,[CPU:0]Nice%,[CPU:0]Sys%,[CPU:0]Wait%,[CPU:0]Irq%,[CPU:0]Soft%,[CPU:0]Steal%,[CPU:0]Idle%,[CPU:0]Totl%,[CPU:0]Guest%,[CPU:0]GuestN%,[CPU:0]Intrpt,[CPU:1]User%,[CPU:1]Nice%,[CPU:1]Sys%,[CPU:1]Wait%,[CPU:1]Irq%,[CPU:1]Soft%,[CPU:1]Steal%,[CPU:1]Idle%,[CPU:1]Totl%,[CPU:1]Guest%,[CPU:1]GuestN%,[CPU:1]Intrpt,[CPU:2]User%,[CPU:2]Nice%,[CPU:2]Sys%,[CPU:2]Wait%,[CPU:2]Irq%,[CPU:2]Soft%,[CPU:2]Steal%,[CPU:2]Idle%,[CPU:2]Totl%,[CPU:2]Guest%,[CPU:2]GuestN%,[CPU:2]Intrpt,[CPU:3]User%,[CPU:3]Nice%,[CPU:3]Sys%,[CPU:3]Wait%,[CPU:3]Irq%,[CPU:3]Soft%,[CPU:3]Steal%,[CPU:3]Idle%,[CPU:3]Totl%,[CPU:3]Guest%,[CPU:3]GuestN%,[CPU:3]Intrpt,[CPU:4]User%,[CPU:4]Nice%,[CPU:4]Sys%,[CPU:4]Wait%,[CPU:4]Irq%,[CPU:4]Soft%,[CPU:4]Steal%,[CPU:4]Idle%,[CPU:4]Totl%,[CPU:4]Guest%,[CPU:4]GuestN%,[CPU:4]Intrpt,[CPU:5]User%,[CPU:5]Nice%,[CPU:5]Sys%,[CPU:5]Wait%,[CPU:5]Irq%,[CPU:5]Soft%,[CPU:5]Steal%,[CPU:5]Idle%,[CPU:5]Totl%,[CPU:5]Guest%,[CPU:5]GuestN%,[CPU:5]Intrpt,[CPU:6]User%,[CPU:6]Nice%,[CPU:6]Sys%,[CPU:6]Wait%,[CPU:6]Irq%,[CPU:6]Soft%,[CPU:6]Steal%,[CPU:6]Idle%,[CPU:6]Totl%,[CPU:6]Guest%,[CPU:6]GuestN%,[CPU:6]Intrpt,[CPU:7]User%,[CPU:7]Nice%,[CPU:7]Sys%,[CPU:7]Wait%,[CPU:7]Irq%,[CPU:7]Soft%,[CPU:7]Steal%,[CPU:7]Idle%,[CPU:7]Totl%,[CPU:7]Guest%,[CPU:7]GuestN%,[CPU:7]Intrpt,[CPU:8]User%,[CPU:8]Nice%,[CPU:8]Sys%,[CPU:8]Wait%,[CPU:8]Irq%,[CPU:8]Soft%,[CPU:8]Steal%,[CPU:8]Idle%,[CPU:8]Totl%,[CPU:8]Guest%,[CPU:8]GuestN%,[CPU:8]Intrpt,[CPU:9]User%,[CPU:9]Nice%,[CPU:9]Sys%,[CPU:9]Wait%,[CPU:9]Irq%,[CPU:9]Soft%,[CPU:9]Steal%,[CPU:9]Idle%,[CPU:9]Totl%,[CPU:9]Guest%,[CPU:9]GuestN%,[CPU:9]Intrpt,[CPU:10]User%,[CPU:10]Nice%,[CPU:10]Sys%,[CPU:10]Wait%,[CPU:10]Irq%,[CPU:10]Soft%,[CPU:10]Steal%,[CPU:10]Idle%,[CPU:10]Totl%,[CPU:10]Guest%,[CPU:10]GuestN%,[CPU:10]Intrpt,[CPU:11]User%,[CPU:11]Nice%,[CPU:11]Sys%,[CPU:11]Wait%,[CPU:11]Irq%,[CPU:11]Soft%,[CPU:11]Steal%,[CPU:11]Idle%,[CPU:11]Totl%,[CPU:11]Guest%,[CPU:11]GuestN%,[CPU:11]Intrpt,[CPU:12]User%,[CPU:12]Nice%,[CPU:12]Sys%,[CPU:12]Wait%,[CPU:12]Irq%,[CPU:12]Soft%,[CPU:12]Steal%,[CPU:12]Idle%,[CPU:12]Totl%,[CPU:12]Guest%,[CPU:12]GuestN%,[CPU:12]Intrpt,[CPU:13]User%,[CPU:13]Nice%,[CPU:13]Sys%,[CPU:13]Wait%,[CPU:13]Irq%,[CPU:13]Soft%,[CPU:13]Steal%,[CPU:13]Idle%,[CPU:13]Totl%,[CPU:13]Guest%,[CPU:13]GuestN%,[CPU:13]Intrpt,[CPU:14]User%,[CPU:14]Nice%,[CPU:14]Sys%,[CPU:14]Wait%,[CPU:14]Irq%,[CPU:14]Soft%,[CPU:14]Steal%,[CPU:14]Idle%,[CPU:14]Totl%,[CPU:14]Guest%,[CPU:14]GuestN%,[CPU:14]Intrpt,[CPU:15]User%,[CPU:15]Nice%,[CPU:15]Sys%,[CPU:15]Wait%,[CPU:15]Irq%,[CPU:15]Soft%,[CPU:15]Steal%,[CPU:15]Idle%,[CPU:15]Totl%,[CPU:15]Guest%,[CPU:15]GuestN%,[CPU:15]Intrpt,[CPU:16]User%,[CPU:16]Nice%,[CPU:16]Sys%,[CPU:16]Wait%,[CPU:16]Irq%,[CPU:16]Soft%,[CPU:16]Steal%,[CPU:16]Idle%,[CPU:16]Totl%,[CPU:16]Guest%,[CPU:16]GuestN%,[CPU:16]Intrpt,[CPU:17]User%,[CPU:17]Nice%,[CPU:17]Sys%,[CPU:17]Wait%,[CPU:17]Irq%,[CPU:17]Soft%,[CPU:17]Steal%,[CPU:17]Idle%,[CPU:17]Totl%,[CPU:17]Guest%,[CPU:17]GuestN%,[CPU:17]Intrpt,[CPU:18]User%,[CPU:18]Nice%,[CPU:18]Sys%,[CPU:18]Wait%,[CPU:18]Irq%,[CPU:18]Soft%,[CPU:18]Steal%,[CPU:18]Idle%,[CPU:18]Totl%,[CPU:18]Guest%,[CPU:18]GuestN%,[CPU:18]Intrpt,[CPU:19]User%,[CPU:19]Nice%,[CPU:19]Sys%,[CPU:19]Wait%,[CPU:19]Irq%,[CPU:19]Soft%,[CPU:19]Steal%,[CPU:19]Idle%,[CPU:19]Totl%,[CPU:19]Guest%,[CPU:19]GuestN%,[CPU:19]Intrpt,[CPU:20]User%,[CPU:20]Nice%,[CPU:20]Sys%,[CPU:20]Wait%,[CPU:20]Irq%,[CPU:20]Soft%,[CPU:20]Steal%,[CPU:20]Idle%,[CPU:20]Totl%,[CPU:20]Guest%,[CPU:20]GuestN%,[CPU:20]Intrpt,[CPU:21]User%,[CPU:21]Nice%,[CPU:21]Sys%,[CPU:21]Wait%,[CPU:21]Irq%,[CPU:21]Soft%,[CPU:21]Steal%,[CPU:21]Idle%,[CPU:21]Totl%,[CPU:21]Guest%,[CPU:21]GuestN%,[CPU:21]Intrpt,[CPU:22]User%,[CPU:22]Nice%,[CPU:22]Sys%,[CPU:22]Wait%,[CPU:22]Irq%,[CPU:22]Soft%,[CPU:22]Steal%,[CPU:22]Idle%,[CPU:22]Totl%,[CPU:22]Guest%,[CPU:22]GuestN%,[CPU:22]Intrpt,[CPU:23]User%,[CPU:23]Nice%,[CPU:23]Sys%,[CPU:23]Wait%,[CPU:23]Irq%,[CPU:23]Soft%,[CPU:23]Steal%,[CPU:23]Idle%,[CPU:23]Totl%,[CPU:23]Guest%,[CPU:23]GuestN%,[CPU:23]Intrpt
20201215,20:33:44.303,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,9,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,90,0,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.401,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,18,0,0,0,0,82,18,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.503,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.601,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.703,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,9,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.801,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:44.901,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:45.001,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,80,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:45.101,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,9,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,80,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
20201215,20:33:45.201,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,90,0,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
