################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDNfM -omT --dskopts z --cpuopts z -i .1 --sep , -P -f /home/math/master/projects/ruis-apps/tmp.bUwrgIvKkN 
# Host:       arch  DaemonOpts: 
# Booted:     1608051155.87 [20201215-11:52:35]
# Distro:     debian bullseye/sid, Ubuntu 20.04.1 LTS  Platform: Unknown
# Date:       20201215-203344  Secs: 1608082424 TZ: -0500
# SubSys:     CDNfM Options: mT Interval: .1 NumCPUs: 24 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        AuthenticAMD Speed(MHz): 2767.975 Cores: 12  Siblings: 24 Nodes: 1
# Kernel:     5.9.12-arch1-1  Memory: 65871868 kB  Swap: 0 kB
# NumDisks:   2 DiskNames: nvme0n1 nvme1n1
# NumNets:    6 NetNames: lo:?? enp7s0:?? enp6s0:1000 br-8b161ea8f973:?? br-9c7347618dfb:?? docker0:??
################################################################################
#Date,Time,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits
20201215,20:33:53.701,58409780,7462088,2157176,204152,378888,0,51292328,100.00
20201215,20:33:53.801,58410284,7461584,2157176,204152,378888,0,51292732,100.00
20201215,20:33:53.901,58297768,7574100,2157192,204236,264964,0,51179384,100.00
20201215,20:33:54.001,58328008,7543860,2157192,204236,295668,0,51210088,100.00
20201215,20:33:54.101,58328008,7543860,2157192,204640,295668,0,51210492,100.00
20201215,20:33:54.201,58362632,7509236,2157192,204640,328796,0,51243216,100.00
20201215,20:33:54.301,58361280,7510588,2157336,204088,327892,0,51242404,100.00
20201215,20:33:54.401,58361280,7510588,2157336,204088,327896,0,51242404,100.00
20201215,20:33:54.501,58361280,7510588,2157336,204088,327896,0,51242404,100.00
20201215,20:33:54.601,58361280,7510588,2157336,204088,327896,0,51242404,100.00
20201215,20:33:54.701,58361280,7510588,2157336,204088,327896,0,51242404,100.00
20201215,20:33:54.801,58365312,7506556,2157336,204088,333148,0,51247656,100.00
20201215,20:33:54.901,58410924,7460944,2157336,204088,378800,0,51293308,100.00
20201215,20:33:55.001,58410852,7461016,2157272,204088,378800,0,51293308,100.00
20201215,20:33:55.101,58411356,7460512,2157272,204088,378800,0,51293712,100.00
20201215,20:33:55.201,58411860,7460008,2157272,204152,378936,0,51294156,100.00
20201215,20:33:55.301,58412356,7459512,2157272,204152,378936,0,51294560,100.00
20201215,20:33:55.401,58412860,7459008,2157272,204152,378936,0,51294964,100.00
20201215,20:33:55.501,58297836,7574032,2157328,204048,264316,0,51180344,100.00
20201215,20:33:55.601,58328580,7543288,2157328,204048,295424,0,51211452,100.00
20201215,20:33:55.701,58328580,7543288,2157328,204048,295424,0,51211452,100.00
20201215,20:33:55.801,58362916,7508952,2157328,204048,328552,0,51244580,100.00
20201215,20:33:55.901,58362916,7508952,2157328,204048,328552,0,51244580,100.00
20201215,20:33:56.001,58362916,7508952,2157328,204048,328552,0,51244580,100.00
20201215,20:33:56.101,58362900,7508968,2157328,204048,328552,0,51244580,100.00
20201215,20:33:56.201,58362900,7508968,2157328,204048,328552,0,51244580,100.00
20201215,20:33:56.301,58363044,7508824,2157328,203980,327972,0,51244400,100.00
20201215,20:33:56.401,58363044,7508824,2157328,203980,327976,0,51244400,100.00
20201215,20:33:56.501,58431376,7440492,2157432,203980,397868,0,51314292,100.00
20201215,20:33:56.601,58412224,7459644,2157432,203980,378884,0,51295304,100.00
20201215,20:33:56.701,58412712,7459156,2157432,203980,378888,0,51295304,100.00
20201215,20:33:56.801,58413216,7458652,2157432,203980,378888,0,51295708,100.00
20201215,20:33:56.901,58413216,7458652,2157432,203980,378888,0,51296112,100.00
20201215,20:33:57.001,58413720,7458148,2157432,203980,378888,0,51296920,100.00
20201215,20:33:57.101,58414476,7457392,2157432,204208,378952,0,51297348,100.00
20201215,20:33:57.201,58290456,7581412,2157476,201064,254592,0,51173224,100.00
20201215,20:33:57.301,58313820,7558048,2157500,204020,277700,0,51190224,100.00
20201215,20:33:57.401,58331452,7540416,2157500,204020,295080,0,51207596,100.00
20201215,20:33:57.501,58363196,7508672,2157500,204020,326596,0,51239108,100.00
20201215,20:33:57.601,58363196,7508672,2157500,204020,326596,0,51239108,100.00
20201215,20:33:57.701,58363196,7508672,2157500,204020,326596,0,51239108,100.00
20201215,20:33:57.801,58363196,7508672,2157500,204020,326596,0,51239108,100.00
20201215,20:33:57.901,58363196,7508672,2157500,204020,326600,0,51239108,100.00
20201215,20:33:58.001,58363076,7508792,2157388,204020,326600,0,51239108,100.00
20201215,20:33:58.101,58363068,7508800,2157396,204268,326956,0,51239416,100.00
20201215,20:33:58.201,58403892,7467976,2157396,204268,367760,0,51279816,100.00
20201215,20:33:58.301,58415452,7456416,2157380,204200,378804,0,51291292,100.00
20201215,20:33:58.401,58415956,7455912,2157380,204200,378808,0,51291696,100.00
20201215,20:33:58.501,58416460,7455408,2157380,204200,378808,0,51292100,100.00
20201215,20:33:58.601,58416964,7454904,2157380,204200,378808,0,51292504,100.00
20201215,20:33:58.701,58293688,7578180,2157284,201816,254844,0,51169248,100.00
20201215,20:33:58.801,58311928,7559940,2157352,203816,273748,0,51187988,100.00
20201215,20:33:58.901,58333592,7538276,2157352,203816,295564,0,51209400,100.00
20201215,20:33:59.001,58385000,7486868,2157352,203816,346472,0,51260708,100.00
20201215,20:33:59.101,58367840,7504028,2157352,204016,328328,0,51242560,100.00
20201215,20:33:59.201,58367840,7504028,2157352,204016,328328,0,51242560,100.00
20201215,20:33:59.301,58367752,7504116,2157324,204136,327956,0,51242208,100.00
20201215,20:33:59.401,58367752,7504116,2157324,204136,327956,0,51242208,100.00
20201215,20:33:59.501,58367792,7504076,2157372,204136,327956,0,51242208,100.00
20201215,20:33:59.601,58367760,7504108,2157340,204136,327956,0,51242208,100.00
20201215,20:33:59.701,58421436,7450432,2157340,204136,382496,0,51296748,100.00
20201215,20:33:59.801,58417404,7454464,2157340,204136,378860,0,51293112,100.00
20201215,20:33:59.901,58417908,7453960,2157340,204136,378860,0,51293112,100.00
20201215,20:34:00.001,58418412,7453456,2157340,204136,378860,0,51293516,100.00
20201215,20:34:00.101,58419168,7452700,2157364,204196,378992,0,51294080,100.00
20201215,20:34:00.201,58419168,7452700,2157364,204196,378992,0,51294484,100.00
20201215,20:34:00.301,58419664,7452204,2157364,204196,378992,0,51295292,100.00
20201215,20:34:00.401,58299420,7572448,2157384,203976,259056,0,51175712,100.00
20201215,20:34:00.501,58334564,7537304,2157384,203976,294204,0,51204396,100.00
20201215,20:34:00.601,58334564,7537304,2157384,203976,294608,0,51204396,100.00
20201215,20:34:00.701,58366956,7504912,2157384,203976,326120,0,51236312,100.00
20201215,20:34:00.801,58366956,7504912,2157384,203976,326120,0,51236312,100.00
20201215,20:34:00.901,58366956,7504912,2157384,203976,326120,0,51236312,100.00
20201215,20:34:01.001,58366996,7504872,2157432,203976,326120,0,51236312,100.00
20201215,20:34:01.101,58366940,7504928,2157400,203976,326120,0,51236312,100.00
20201215,20:34:01.201,58366940,7504928,2157400,203976,326120,0,51236312,100.00
20201215,20:34:01.301,58366664,7505204,2157396,203920,326724,0,51236720,100.00
20201215,20:34:01.401,58426892,7444976,2157396,203920,386920,0,51296916,100.00
20201215,20:34:01.501,58418576,7453292,2157396,203920,378840,0,51288836,100.00
20201215,20:34:01.601,58419080,7452788,2157396,203920,378840,0,51288836,100.00
20201215,20:34:01.701,58419584,7452284,2157396,203920,378840,0,51289644,100.00
20201215,20:34:01.801,58420088,7451780,2157396,203920,378840,0,51290048,100.00
20201215,20:34:01.901,58420592,7451276,2157396,203920,378840,0,51290452,100.00
20201215,20:34:02.001,58304028,7567840,2157472,203960,261384,0,51172920,100.00
20201215,20:34:02.101,58337276,7534592,2157464,203960,294920,0,51200392,100.00
20201215,20:34:02.201,58337260,7534608,2157464,203960,294924,0,51200392,100.00
20201215,20:34:02.301,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.401,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.501,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.601,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.701,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.801,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:02.901,58369516,7502352,2157508,203928,327136,0,51232872,100.00
20201215,20:34:03.001,58431256,7440612,2157508,203928,388948,0,51294684,100.00
20201215,20:34:03.101,58421168,7450700,2157508,204128,379016,0,51284704,100.00
20201215,20:34:03.201,58421168,7450700,2157508,204128,379016,0,51285108,100.00
20201215,20:34:03.301,58421736,7450132,2157580,204128,379020,0,51285512,100.00
20201215,20:34:03.401,58422240,7449628,2157580,204128,379020,0,51285916,100.00
20201215,20:34:03.501,58422744,7449124,2157580,204128,379028,0,51286320,100.00
20201215,20:34:03.601,58304216,7567652,2157652,202800,260064,0,51167624,100.00
20201215,20:34:03.701,58339352,7532516,2157652,202800,296020,0,51196712,100.00
20201215,20:34:03.801,58339352,7532516,2157652,202800,296020,0,51196712,100.00
20201215,20:34:03.901,58373928,7497940,2157652,202800,329148,0,51230244,100.00
20201215,20:34:04.001,58373928,7497940,2157652,202800,329148,0,51230244,100.00
20201215,20:34:04.101,58373768,7498100,2157676,202960,328776,0,51229604,100.00
20201215,20:34:04.201,58373768,7498100,2157676,202960,328776,0,51229604,100.00
20201215,20:34:04.301,58372928,7498940,2157708,204116,327992,0,51228832,100.00
20201215,20:34:04.401,58372928,7498940,2157708,204116,327992,0,51228832,100.00
20201215,20:34:04.501,58372920,7498948,2157708,204116,327992,0,51228832,100.00
20201215,20:34:04.601,58443480,7428388,2157708,204116,399096,0,51299936,100.00
20201215,20:34:04.701,58422816,7449052,2157708,204116,378896,0,51279736,100.00
20201215,20:34:04.801,58423320,7448548,2157708,204116,378896,0,51280140,100.00
20201215,20:34:04.901,58423816,7448052,2157708,204116,378896,0,51280544,100.00
20201215,20:34:05.001,58424320,7447548,2157708,204116,378896,0,51280948,100.00
20201215,20:34:05.101,58424572,7447296,2157744,204176,379028,0,51281304,100.00
20201215,20:34:05.201,58425076,7446792,2157744,204176,379028,0,51281708,100.00
20201215,20:34:05.301,58307752,7564116,2157740,204060,262100,0,51164444,100.00
20201215,20:34:05.401,58341504,7530364,2157740,204060,295636,0,51192320,100.00
20201215,20:34:05.501,58341504,7530364,2157740,204060,295636,0,51192320,100.00
20201215,20:34:05.601,58375532,7496336,2157732,204060,328764,0,51225448,100.00
20201215,20:34:05.701,58375532,7496336,2157732,204060,328764,0,51225448,100.00
20201215,20:34:05.801,58375532,7496336,2157732,204060,328768,0,51225448,100.00
20201215,20:34:05.901,58375532,7496336,2157732,204060,328768,0,51225448,100.00
20201215,20:34:06.001,58375532,7496336,2157732,204060,328768,0,51225448,100.00
20201215,20:34:06.101,58375524,7496344,2157732,204060,328768,0,51225448,100.00
20201215,20:34:06.201,58375508,7496360,2157744,204304,328524,0,51225052,100.00
20201215,20:34:06.301,58437204,7434664,2157744,204156,391448,0,51287552,100.00
20201215,20:34:06.401,58424800,7447068,2157744,204156,378924,0,51275432,100.00
20201215,20:34:06.501,58425304,7446564,2157744,204156,378924,0,51275836,100.00
20201215,20:34:06.601,58425808,7446060,2157744,204156,378924,0,51276240,100.00
20201215,20:34:06.701,58426304,7445564,2157744,204156,378924,0,51276644,100.00
20201215,20:34:06.801,58426808,7445060,2157744,204156,378924,0,51277048,100.00
20201215,20:34:06.901,58309200,7562668,2157832,203864,261624,0,51158868,100.00
20201215,20:34:07.001,58342464,7529404,2157832,204268,295156,0,51186340,100.00
20201215,20:34:07.101,58342464,7529404,2157848,204268,295156,0,51186340,100.00
20201215,20:34:07.201,58376696,7495172,2157848,204268,328284,0,51219872,100.00
20201215,20:34:07.301,58377180,7494688,2157860,203952,328392,0,51219948,100.00
20201215,20:34:07.401,58377180,7494688,2157860,203952,328392,0,51219948,100.00
20201215,20:34:07.501,58377172,7494696,2157860,203952,328392,0,51219948,100.00
20201215,20:34:07.601,58377172,7494696,2157860,203952,328392,0,51219948,100.00
20201215,20:34:07.701,58377172,7494696,2157860,203952,328392,0,51219948,100.00
20201215,20:34:07.801,58377172,7494696,2157860,203952,328396,0,51219948,100.00
20201215,20:34:07.901,58382748,7489120,2157860,203952,335264,0,51226816,100.00
20201215,20:34:08.001,58427100,7444768,2157860,204152,379000,0,51270436,100.00
20201215,20:34:08.101,58427604,7444264,2157860,204152,379004,0,51270436,100.00
20201215,20:34:08.201,58427604,7444264,2157860,204152,379004,0,51270840,100.00
20201215,20:34:08.301,58428108,7443760,2157860,204152,379004,0,51271244,100.00
20201215,20:34:08.401,58428604,7443264,2157860,204152,379004,0,51271648,100.00
20201215,20:34:08.501,58429108,7442760,2157860,204152,379004,0,51272052,100.00
20201215,20:34:08.601,58311556,7560312,2158052,204592,261188,0,51154908,100.00
20201215,20:34:08.701,58351876,7519992,2158052,204592,295528,0,51195712,100.00
20201215,20:34:08.801,58351876,7519992,2158052,204592,295528,0,51195712,100.00
20201215,20:34:08.901,58386512,7485356,2158052,204592,328656,0,51229244,100.00
20201215,20:34:09.001,58386512,7485356,2158052,204592,328656,0,51229244,100.00
20201215,20:34:09.101,58386512,7485356,2158052,204592,328656,0,51229244,100.00
20201215,20:34:09.201,58386512,7485356,2158052,204592,328656,0,51229244,100.00
20201215,20:34:09.301,58386744,7485124,2158060,203984,328032,0,51228648,100.00
20201215,20:34:09.401,58386744,7485124,2158060,203984,328032,0,51228648,100.00
20201215,20:34:09.501,58386744,7485124,2158060,203984,328032,0,51228648,100.00
20201215,20:34:09.601,58436276,7435592,2158060,203984,378936,0,51279148,100.00
20201215,20:34:09.701,58436276,7435592,2158060,204176,379064,0,51279560,100.00
20201215,20:34:09.801,58436780,7435088,2158060,204176,379064,0,51279964,100.00
20201215,20:34:09.901,58437276,7434592,2158060,204176,379068,0,51280368,100.00
20201215,20:34:10.001,58438284,7433584,2158060,204176,369776,0,51280772,100.00
20201215,20:34:10.101,58328896,7542972,2158240,203816,265232,0,51170468,100.00
20201215,20:34:10.201,58362432,7509436,2158040,203816,295132,0,51204404,100.00
20201215,20:34:10.301,58369724,7502144,2158032,203984,302564,0,51211892,100.00
20201215,20:34:10.401,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:10.501,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:10.601,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:10.701,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:10.801,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:10.901,58396504,7475364,2158032,203984,328420,0,51237748,100.00
20201215,20:34:11.001,58401972,7469896,2158032,203984,335288,0,51244616,100.00
20201215,20:34:11.101,58445820,7426048,2158032,204056,378868,0,51288180,100.00
20201215,20:34:11.201,58445820,7426048,2158032,204056,378868,0,51288180,100.00
20201215,20:34:11.301,58446316,7425552,2158032,204056,378868,0,51288584,100.00
20201215,20:34:11.401,58446820,7425048,2158032,204056,378868,0,51288988,100.00
20201215,20:34:11.501,58447316,7424552,2158032,204056,378868,0,51289392,100.00
20201215,20:34:11.601,58447820,7424048,2158032,204056,378868,0,51289796,100.00
20201215,20:34:11.701,58324088,7547780,2158032,201332,254328,0,51165916,100.00
20201215,20:34:11.801,58340024,7531844,2158064,203424,268688,0,51183612,100.00
20201215,20:34:11.901,58368728,7503140,2158064,203828,295352,0,51212296,100.00
20201215,20:34:12.001,58374272,7497596,2158064,203828,301008,0,51217952,100.00
20201215,20:34:12.101,58403172,7468696,2158064,203828,328480,0,51245424,100.00
20201215,20:34:12.201,58403172,7468696,2158064,203828,328480,0,51245424,100.00
20201215,20:34:12.301,58402752,7469116,2158064,204120,328048,0,51245648,100.00
20201215,20:34:12.401,58402752,7469116,2158064,204120,328048,0,51245648,100.00
20201215,20:34:12.501,58402752,7469116,2158064,204120,328052,0,51245648,100.00
20201215,20:34:12.601,58402752,7469116,2158064,204120,328052,0,51245648,100.00
20201215,20:34:12.701,58404768,7467100,2158064,204120,331688,0,51248880,100.00
20201215,20:34:12.801,58452396,7419472,2158064,204120,378956,0,51296552,100.00
20201215,20:34:12.901,58452388,7419480,2158064,204120,378956,0,51296552,100.00
20201215,20:34:13.001,58453396,7418472,2158064,204184,379092,0,51297100,100.00
20201215,20:34:13.101,58453620,7418248,2158296,204184,379096,0,51297504,100.00
20201215,20:34:13.201,58453892,7417976,2158064,204184,379096,0,51297908,100.00
20201215,20:34:13.301,58454380,7417488,2158064,204184,379096,0,51298312,100.00
20201215,20:34:13.401,58337388,7534480,2158064,203988,260208,0,51180480,100.00
20201215,20:34:13.501,58378052,7493816,2158064,203988,294952,0,51221688,100.00
20201215,20:34:13.601,58378052,7493816,2158064,203988,294952,0,51221688,100.00
20201215,20:34:13.701,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:13.801,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:13.901,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:14.001,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:14.101,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:14.201,58412828,7459040,2158064,203988,328080,0,51254816,100.00
20201215,20:34:14.301,58413112,7458756,2158024,203976,328212,0,51254992,100.00
20201215,20:34:14.401,58413112,7458756,2158024,203976,328216,0,51254992,100.00
20201215,20:34:14.501,58413112,7458756,2158024,203976,328216,0,51254992,100.00
20201215,20:34:14.601,58413104,7458764,2158024,203976,328216,0,51254992,100.00
20201215,20:34:14.701,58413112,7458756,2158032,203976,328216,0,51254992,100.00
20201215,20:34:14.801,58413112,7458756,2158032,203976,328220,0,51254992,100.00
20201215,20:34:14.901,58413112,7458756,2158032,203976,328220,0,51254992,100.00
20201215,20:34:15.001,58413112,7458756,2158032,203976,328220,0,51254992,100.00
20201215,20:34:15.101,58484816,7387052,2158032,203976,400940,0,51327712,100.00
20201215,20:34:15.201,58462640,7409228,2158032,203976,379124,0,51305896,100.00
20201215,20:34:15.301,58463396,7408472,2158032,204208,379200,0,51306524,100.00
20201215,20:34:15.401,58463900,7407968,2158032,204208,379200,0,51306928,100.00
20201215,20:34:15.501,58464404,7407464,2158032,204208,379200,0,51307332,100.00
20201215,20:34:15.601,58464908,7406960,2158032,204208,379200,0,51307736,100.00
20201215,20:34:15.701,58465412,7406456,2158032,204208,379200,0,51308140,100.00
20201215,20:34:15.801,58355276,7516592,2158088,204780,266080,0,51197040,100.00
20201215,20:34:15.901,58388540,7483328,2158088,204780,296380,0,51231380,100.00
